peak_ID,zv9_target,Z9_chr,Z9_start,Z9_end,G10_chr,G10_start,G10_end,G10_short_chr,G10_short_start,G10_short_end,GFP_score,noGFP_score,labels
GFP_NFR_fo_1183,nek8,chr15,14502342,14502430,chr15,15547305,15547393,chr15,15547275,15547399,5.38,3.48,PSAE
GFP_NFR_fo_1185,traf4a,chr15,14523966,14524113,chr15,15568929,15569076,chr15,15568964,15569088,5.42,0.7,PSAE
GFP_NFR_fo_1186,dusp14,chr15,14925241,14925449,chr15,15970204,15970412,chr15,15970185,15970309,6.05,4.55,PSAE
GFP_NFR_fo_1187,tyw1,chr15,15720814,15721296,chr15,16765777,16766259,chr15,16766027,16766151,6.44,5.48,PSAE
GFP_NFR_fo_1188,zgc:103681,chr15,15898294,15898416,chr15,16943257,16943379,chr15,16943259,16943383,4.88,3.36,PSAE
GFP_NFR_fo_1189,ncam1b,chr15,17444083,17444281,chr15,18564456,18564654,chr15,18564477,18564601,5.7,4.47,PSAE
GFP_NFR_fo_119,smad1,chr1,35629752,35630111,chr1,35189610,35189969,chr1,35189714,35189838,6.49,5.33,PSAE
GFP_NFR_fo_1190,alcamb,chr15,18789500,18789624,chr15,19892126,19892250,chr15,19892120,19892244,6.4,5.55,PSAE
GFP_NFR_fo_1191,alcamb,chr15,18791497,18791833,chr15,19894123,19894459,chr15,19894252,19894376,7.13,5.21,PSAE
GFP_NFR_fo_1192,ppp1r14ab,chr15,19178970,19179171,chr15,20281596,20281797,chr15,20281618,20281742,6.49,4.88,PSAE
GFP_NFR_fo_1193,ppp1r14ab,chr15,19189226,19189343,chr15,20291852,20291969,chr15,20291817,20291941,5.23,3.24,PSAE
GFP_NFR_fo_1194,spint2,chr15,19204339,19204547,chr15,20306965,20307173,chr15,20306953,20307077,6.5,4.97,PSAE
GFP_NFR_fo_1195,timm50,chr15,19475428,19475691,chr15,20578054,20578317,chr15,20578168,20578292,5.98,4.93,PSAE
GFP_NFR_fo_1196,tpst1,chr15,19685359,19685556,chr15,20787985,20788182,chr15,20788002,20788126,6.18,3.88,PSAE
GFP_NFR_fo_1197,ppp2r1b,chr15,20728956,20729200,chr15,21831582,21831826,chr15,21831652,21831776,6.92,4.65,PSAE
GFP_NFR_fo_1198,ppp2r1b,chr15,20742437,20742698,chr15,21845063,21845324,chr15,21845124,21845248,6.39,4.87,PSAE
GFP_NFR_fo_1199,ankk1,chr15,20975416,20975641,chr15,22078042,22078267,chr15,22078093,22078217,7.1,3.49,PSAE
GFP_NFR_fo_12,rpl24,chr1,596772,597457,chr1,18522,19207,chr1,18618,18742,8.7,7.73,PSAE
GFP_NFR_fo_120,arhgap10,chr1,36479979,36480191,chr1,36039837,36040049,chr1,36039851,36039975,7.53,6.78,PSAE
GFP_NFR_fo_1200,ankk1,chr15,20987814,20988017,chr15,22090440,22090643,chr15,22090476,22090600,6.88,3.6,PSAE
GFP_NFR_fo_1201,tmem136a,chr15,21410196,21410337,chr15,22512822,22512963,chr15,22512865,22512989,6.04,4.22,PSAE
GFP_NFR_fo_1202,tmem136a,chr15,21412908,21413102,chr15,22515534,22515728,chr15,22515575,22515699,6.24,4.64,PSAE
GFP_NFR_fo_1203,sacs,chr15,21791932,21792215,chr15,9495694,9495977,chr15,9495750,9495874,6.29,4.59,PSAE
GFP_NFR_fo_1204,ube4a,chr15,22790623,22790986,chr15,23501810,23502173,chr15,23501984,23502108,6.78,3.95,PSAE
GFP_NFR_fo_1205,zgc:123007,chr15,22797083,22797271,chr15,23508270,23508458,chr15,23508277,23508401,7.27,6.4,PSAE
GFP_NFR_fo_1206,nlrx1,chr15,22850051,22850146,chr15,23561238,23561333,chr15,23561221,23561345,5.55,4.34,PSAE
GFP_NFR_fo_1207,sae1,chr15,23082675,23083000,chr15,23793862,23794187,chr15,23793885,23794009,6.99,5.33,PSAE
GFP_NFR_fo_1208,sae1,chr15,23094053,23094358,chr15,23805240,23805545,chr15,23805338,23805462,7.55,5.28,PSAE
GFP_NFR_fo_1209,sae1,chr15,23094422,23094754,chr15,23805609,23805941,chr15,23805682,23805806,7.52,5.96,PSAE
GFP_NFR_fo_121,prmt10,chr1,36524325,36524585,chr1,36084183,36084443,chr1,36084266,36084390,6.67,5.43,PSAE
GFP_NFR_fo_1210,dhrs13b,chr15,23917126,23917373,chr15,24628313,24628560,chr15,24628358,24628482,6.56,5.18,PSAE
GFP_NFR_fo_1211,zgc:198241,chr15,23967665,23967828,chr15,24678852,24679015,chr15,24678836,24678960,5.23,4.04,PSAE
GFP_NFR_fo_1212,cpda,chr15,24110347,24110581,chr15,24821534,24821768,chr15,24821584,24821708,7.38,6.47,PSAE
GFP_NFR_fo_1213,gosr1,chr15,24156301,24156422,chr15,24867488,24867609,chr15,24867471,24867595,5.72,2.39,PSAE
GFP_NFR_fo_1215,gosr1,chr15,24274244,24274400,chr15,24985431,24985587,chr15,24985457,24985581,6.78,5.85,PSAE
GFP_NFR_fo_1216,gosr1,chr15,24283388,24283692,chr15,24994575,24994879,chr15,24994661,24994785,7.87,7.22,PSAE
GFP_NFR_fo_1217,gosr1,chr15,24295471,24295770,chr15,25006658,25006957,chr15,25006694,25006818,6.13,4.69,PSAE
GFP_NFR_fo_1218,tlcd2,chr15,24743506,24743631,chr15,25477148,25477273,chr15,25477162,25477286,5.75,4.4,PSAE
GFP_NFR_fo_1219,tlcd2,chr15,24755006,24755225,chr15,25488648,25488867,chr15,25488849,25488973,5.58,4.28,PSAE
GFP_NFR_fo_1219,tlcd2,chr15,24755006,24755225,chr15,25488648,25488867,chr15,25488633,25488757,5.81,3.46,PSAE
GFP_NFR_fo_1219,tlcd2,chr15,24755006,24755225,chr15,25488648,25488867,chr15,25488849,25488973,5.58,4.28,PSAE
GFP_NFR_fo_1219,tlcd2,chr15,24755006,24755225,chr15,25488648,25488867,chr15,25488633,25488757,5.81,3.46,PSAE
GFP_NFR_fo_122,nr3c2,chr1,36686678,36686831,chr1,36246151,36246304,chr1,36246167,36246291,6.31,4.25,PSAE
GFP_NFR_fo_1220,hif1al,chr15,24865564,24865871,chr15,25598996,25599303,chr15,25599125,25599249,6.88,4.79,PSAE
GFP_NFR_fo_1221,tsr1,chr15,24925877,24926300,chr15,25655805,25656228,chr15,25656075,25656199,6.49,5.04,PSAE
GFP_NFR_fo_1222,pitpnm3,chr15,26103645,26103834,chr15,26835012,26835201,chr15,26834986,26835110,6.2,3.27,PSAE
GFP_NFR_fo_1223,pitpnm3,chr15,26179405,26180063,chr15,26910772,26911430,chr15,26911249,26911373,7.83,6.78,PSAE
GFP_NFR_fo_1224,pitpnm3,chr15,26182483,26182649,chr15,26913850,26914016,chr15,26913842,26913966,5.13,3.36,PSAE
GFP_NFR_fo_1225,myo1c,chr15,27622731,27623045,chr15,28340971,28341285,chr15,28341071,28341195,7.34,6.18,PSAE
GFP_NFR_fo_1226,myo1c,chr15,27640467,27641101,chr15,28358707,28359341,chr15,28358957,28359081,8.38,7.72,PSAE
GFP_NFR_fo_1227,myo1c,chr15,27644446,27644594,chr15,28362686,28362834,chr15,28362666,28362790,6.44,5.02,PSAE
GFP_NFR_fo_1228,myo1c,chr15,27648963,27649214,chr15,28367203,28367454,chr15,28367236,28367360,6.22,5.13,PSAE
GFP_NFR_fo_1229,myo1c,chr15,27654196,27654575,chr15,28372436,28372815,chr15,28372465,28372589,7.74,6.5,PSAE
GFP_NFR_fo_1230,slc43a2a,chr15,27734274,27734434,chr15,28452514,28452674,chr15,28452469,28452593,6.17,5.16,PSAE
GFP_NFR_fo_1231,pitpnaa,chr15,27759168,27759676,chr15,28477408,28477916,chr15,28477641,28477765,8.4,7.48,PSAE
GFP_NFR_fo_1232,ssh2a,chr15,27899400,27899529,chr15,28617640,28617769,chr15,28617674,28617798,5.52,3.78,PSAE
GFP_NFR_fo_1233,ssh2a,chr15,27921754,27921889,chr15,28639994,28640129,chr15,28639964,28640088,5.29,3.7,PSAE
GFP_NFR_fo_1234,zgc:162698,chr15,28460314,28460451,chr15,29178344,29178481,chr15,29178344,29178468,5.76,3.52,PSAE
GFP_NFR_fo_1235,capns1b,chr15,28465111,28465358,chr15,29183141,29183388,chr15,29183194,29183318,8.04,7.27,PSAE
GFP_NFR_fo_1236,capns1b,chr15,28466194,28466350,chr15,29184224,29184380,chr15,29184263,29184387,6.21,4.94,PSAE
GFP_NFR_fo_1237,zgc:153898,chr15,28625488,28625768,chr15,29343518,29343798,chr15,29343607,29343731,6.68,4.24,PSAE
GFP_NFR_fo_1238,gucy2f,chr15,28722872,28723107,chr15,29440902,29441137,chr15,29440959,29441083,6.19,4.65,PSAE
GFP_NFR_fo_1239,nrip1a,chr15,29028940,29029069,chr15,29746970,29747099,chr15,29747028,29747170,5.8,4.21,PSAE
GFP_NFR_fo_124,si:ch211-76m11.9,chr1,37531394,37531601,chr4,69554868,69555075,chr4,69554838,69554962,5.84,3.77,PSAE
GFP_NFR_fo_1240,nrip1a,chr15,29029077,29029184,chr15,29747107,29747214,chr15,29747028,29747170,5.8,4.21,PSAE
GFP_NFR_fo_1241,nufip2,chr15,29482590,29482826,chr15,30220893,30221129,chr15,30220954,30221078,5.76,4.26,PSAE
GFP_NFR_fo_1242,zgc:92326,chr15,30364062,30364305,chr15,31185769,31186012,chr15,31185840,31185964,6.19,4.87,PSAE
GFP_NFR_fo_1243,si:busm1-122b7.1,chr15,30444540,30444901,chr15,31266247,31266608,chr15,31266405,31266529,7.03,6.2,PSAE
GFP_NFR_fo_1244,si:busm1-122b7.1,chr15,30446757,30446908,chr15,31268464,31268615,chr15,31268487,31268611,5.82,4.47,PSAE
GFP_NFR_fo_1245,arl4aa,chr15,31790073,31790215,chr15,34226331,34226473,chr15,34226365,34226489,5.42,2.42,PSAE
GFP_NFR_fo_1247,lsr,chr15,31909523,31909682,chr15,34106864,34107023,chr15,34106840,34106964,7.35,6.16,PSAE
GFP_NFR_fo_1248,lsr,chr15,31910046,31910291,chr15,34106255,34106500,chr15,34106307,34106431,7.7,6.8,PSAE
GFP_NFR_fo_1249,tspan13a,chr15,33907683,33907813,chr15,34753459,34753589,chr15,34753444,34753568,6.57,4.75,PSAE
GFP_NFR_fo_125,si:ch211-76m11.9,chr1,37533369,37533476,chr4,69552993,69553100,chr4,69552971,69553095,6.45,4.46,PSAE
GFP_NFR_fo_1250,tnfb,chr15,33994722,33994952,chr15,34840498,34840728,chr15,34840554,34840678,7.46,6.35,PSAE
GFP_NFR_fo_1251,tnfb,chr15,33995639,33995974,chr15,34841415,34841750,chr15,34841506,34841630,6.57,4.27,PSAE
GFP_NFR_fo_1252,rnf183,chr15,34188903,34189116,chr15,35034679,35034892,chr15,35034723,35034847,6.78,3.26,PSAE
GFP_NFR_fo_1253,zgc:55621,chr15,34259512,34259779,chr15,35105288,35105555,chr15,35105365,35105489,7.68,6.83,PSAE
GFP_NFR_fo_1254,zgc:55621,chr15,34268451,34268694,chr15,35114227,35114470,chr15,35114303,35114427,6.76,4.63,PSAE
GFP_NFR_fo_1255,mecom,chr15,34868439,34868951,chr15,35742630,35743142,chr15,35742695,35742819,7.26,6.23,PSAE
GFP_NFR_fo_1256,irs1,chr15,35125818,35126323,chr15,36000009,36000514,chr15,36000289,36000413,6.71,5.34,PSAE
GFP_NFR_fo_1257,irs1,chr15,35136717,35136922,chr15,36010908,36011113,chr15,36010954,36011078,5.88,4.45,PSAE
GFP_NFR_fo_1258,sst1.1,chr15,35650238,35650349,chr15,36573374,36573485,chr15,36573354,36573478,5.25,3.66,PSAE
GFP_NFR_fo_1259,sst1.1,chr15,35651836,35652221,chr15,36574972,36575357,chr15,36575168,36575292,6.65,4.96,PSAE
GFP_NFR_fo_126,si:ch211-76m11.9,chr1,37591519,37592160,chr4,69494309,69494950,chr4,69494331,69494455,7.72,6.97,PSAE
GFP_NFR_fo_1260,ctrl,chr15,36436320,36436462,chr15,37836324,37836466,chr15,37836366,37836490,6.71,5.28,PSAE
GFP_NFR_fo_1261,rhoga,chr15,36940176,36940379,chr15,38340180,38340383,chr15,38340205,38340329,5.81,4.08,PSAE
GFP_NFR_fo_1262,rhoga,chr15,36959038,36959315,chr15,38359042,38359319,chr15,38359134,38359258,6.94,4.84,PSAE
GFP_NFR_fo_1263,gpr55a,chr15,38696990,38697196,chr15,40212777,40212983,chr15,40212818,40212942,5.59,3.9,PSAE
GFP_NFR_fo_1264,gpr55a,chr15,38712039,38712412,chr15,40227826,40228199,chr15,40228087,40228211,7.11,6.01,PSAE
GFP_NFR_fo_1265,efhd1,chr15,38766890,38766992,chr15,40282677,40282779,chr15,40282622,40282746,5.47,4.13,PSAE
GFP_NFR_fo_1266,kcnj13,chr15,38997304,38997576,chr15,40513091,40513363,chr15,40513172,40513296,6.33,3.86,PSAE
GFP_NFR_fo_1267,pax3b,chr15,40761559,40761929,chr15,42279259,42279629,chr15,42279314,42279438,7.73,5.93,PSAE
GFP_NFR_fo_1268,pax3b,chr15,40762031,40762104,chr15,42279731,42279804,chr15,42279680,42279804,5.64,3.84,PSAE
GFP_NFR_fo_1269,farsb,chr15,40789372,40789661,chr15,42305768,42306057,chr15,42305921,42306045,6.14,4.91,PSAE
GFP_NFR_fo_127,si:ch211-76m11.9,chr1,37817820,37818129,chr4,69268340,69268649,chr4,69268475,69268599,7.39,6.31,PSAE
GFP_NFR_fo_1270,farsb,chr15,40789989,40790196,chr15,42306385,42306592,chr15,42306415,42306539,6.67,5.13,PSAE
GFP_NFR_fo_1271,cldn17,chr15,41088663,41089151,chr15,42603919,42604407,chr15,42604109,42604233,8.29,7.57,PSAE
GFP_NFR_fo_1272,cldn17,chr15,41102086,41102537,chr15,42617342,42617793,chr15,42617434,42617558,7,4.59,PSAE
GFP_NFR_fo_1273,cldn17,chr15,41103126,41103236,chr15,42618382,42618492,chr15,42618393,42618517,5.53,3.9,PSAE
GFP_NFR_fo_1274,cldn17,chr15,41103676,41103915,chr15,42618932,42619171,chr15,42618986,42619110,6.46,3.58,PSAE
GFP_NFR_fo_1275,acsl3a,chr15,41713143,41713557,chr15,43038550,43038964,chr15,43038776,43038900,8.07,6.95,PSAE
GFP_NFR_fo_1276,acsl3a,chr15,41760498,41760668,chr15,43085905,43086075,chr15,43085866,43085990,5.67,4.14,PSAE
GFP_NFR_fo_1277,zgc:85932,chr15,42232979,42233206,chr15,43504947,43505174,chr15,43505072,43505196,6.81,5.28,PSAE
GFP_NFR_fo_1278,zgc:85932,chr15,42233364,42233679,chr15,43505332,43505647,chr15,43505416,43505540,7.75,6.11,PSAE
GFP_NFR_fo_1279,rab38a,chr15,42275316,42275696,chr15,43222485,43222865,chr15,43222632,43222756,7.27,6.1,PSAE
GFP_NFR_fo_128,galnt7,chr1,38558977,38559091,chr1,37430433,37430547,chr1,37430434,37430558,5.53,3.56,PSAE
GFP_NFR_fo_1280,zgc:165514,chr15,42861883,42861988,chr15,44133765,44133870,chr15,44133773,44133897,5.86,4.34,PSAE
GFP_NFR_fo_1281,zgc:165514,chr15,42867694,42867799,chr15,44127954,44128059,chr15,44127994,44128118,5.49,4.01,PSAE
GFP_NFR_fo_1282,sagb,chr15,45122456,45122624,chr15,45824227,45824395,chr15,45824253,45824377,5.95,3.29,PSAE
GFP_NFR_fo_1283,sagb,chr15,45122943,45123107,chr15,45824714,45824878,chr15,45824730,45824854,5.47,2.24,PSAE
GFP_NFR_fo_1284,mb21d2b,chr15,45306050,45306246,chrUn_KN150460v1,155564,155760,chrUn_KN150460v1,155599,155723,6.38,5.06,PSAE
GFP_NFR_fo_1285,mb21d2b,chr15,45620209,45620414,chr15,46053675,46053880,chr15,46053717,46053841,7.72,6.43,PSAE
GFP_NFR_fo_1286,igsf11,chr15,45653345,45653619,chr15,46196225,46196499,chr15,46196284,46196408,6.73,3.76,PSAE
GFP_NFR_fo_1287,igsf11,chr15,45656314,45656512,chr15,46193627,46193825,chr15,46193673,46193797,6.66,3.97,PSAE
GFP_NFR_fo_1288,igsf11,chr15,45676841,45676925,chr15,46138179,46138263,chr15,46138170,46138294,5.8,4.75,PSAE
GFP_NFR_fo_1289,igsf11,chr15,45688410,45688609,chr15,46126495,46126694,chr15,46126533,46126657,6.64,3.54,PSAE
GFP_NFR_fo_129,fbxo8,chr1,38768391,38768545,chr1,37639847,37640001,chr1,37639844,37639968,6.15,4.6,PSAE
GFP_NFR_fo_1290,igsf11,chr15,45700010,45700333,chr15,46114771,46115094,chr15,46114992,46115116,6.26,3.44,PSAE
GFP_NFR_fo_1291,igsf11,chr15,45700582,45700864,chr15,46114240,46114522,chr15,46114299,46114423,6.84,4.38,PSAE
GFP_NFR_fo_1292,paf1,chr15,46627989,46628251,chr15,47186494,47186756,chr15,47186612,47186736,6.82,4.3,PSAE
GFP_NFR_fo_1293,mpzl3,chr15,46677138,46677533,chr15,47137038,47137433,chr15,47137043,47137167,6.06,4.91,PSAE
GFP_NFR_fo_1294,mpzl3,chr15,46707150,46707439,chr15,47105505,47105794,chr15,47105624,47105748,5.88,4.47,PSAE
GFP_NFR_fo_1295,otx5,chr15,46872612,46872755,chr15,46838456,46838599,chr15,46838437,46838561,5.83,4.43,PSAE
GFP_NFR_fo_1296,otx5,chr15,46883052,46883287,chr15,46848896,46849131,chr15,46848994,46849118,6.45,5.16,PSAE
GFP_NFR_fo_1297,otx5,chr15,46883385,46883801,chr15,46849229,46849645,chr15,46849458,46849582,8.43,7.26,PSAE
GFP_NFR_fo_13,cul4a,chr1,644655,645097,chr15,45178,45620,chr15,45456,45580,7.63,6.73,PSAE
GFP_NFR_fo_130,spcs3,chr1,39173668,39173876,chr1,38100930,38101138,chr1,38100967,38101091,6.86,5.63,PSAE
GFP_NFR_fo_1301,cdkal1,chr16,77660,78522,chr16,2174,3036,chr16,2522,2646,8.54,7.28,PSAE
GFP_NFR_fo_1302,cdkal1,chr16,78962,79272,chr16,3476,3786,chr16,3583,3707,7.49,5.69,PSAE
GFP_NFR_fo_1303,cdkal1,chr16,107812,108104,chr16,86799,87091,chr16,86904,87028,7.58,6.56,PSAE
GFP_NFR_fo_1304,irx1a,chr16,814200,814413,chr16,731201,731414,chr16,731252,731376,6.99,5.96,PSAE
GFP_NFR_fo_1305,celf3b,chr16,1328018,1328329,chr16,1277225,1277536,chr16,1277340,1277464,6.67,5.53,PSAE
GFP_NFR_fo_1306,sim1a,chr16,1646841,1646972,chr12,44570447,44570578,chr12,44570458,44570582,6.02,3.06,PSAE
GFP_NFR_fo_1307,sim1a,chr16,1699426,1699655,chr12,44517764,44517993,chr12,44517809,44517933,5.98,4.4,PSAE
GFP_NFR_fo_1309,cnih4,chr16,3078224,3078323,chr16,2237121,2237220,chr16,2237115,2237239,5.27,2.28,PSAE
GFP_NFR_fo_131,tenm3,chr1,39881139,39881268,chr1,38800538,38800667,chr1,38800533,38800657,5.98,4.73,PSAE
GFP_NFR_fo_1310,zgc:110848,chr16,3165382,3165496,chr16,2324347,2324461,chr16,2324372,2324496,5.9,4.65,PSAE
GFP_NFR_fo_1312,si:ch211-175f12.1,chr16,4965623,4965793,chr16,4183425,4183595,chr16,4183474,4183598,7.32,5.83,PSAE
GFP_NFR_fo_1313,si:ch211-175f12.1,chr16,4985265,4985441,chr16,4203067,4203243,chr16,4203089,4203213,5.73,4.15,PSAE
GFP_NFR_fo_1314,inpp5b,chr16,5070482,5070691,chr16,4288284,4288493,chr16,4288297,4288421,6.06,2.74,PSAE
GFP_NFR_fo_1315,arnt,chr16,5559011,5559440,chr16,4785564,4785993,chr16,4785666,4785790,6.53,5.31,PSAE
GFP_NFR_fo_1316,plecb,chr16,6527151,6527350,chr16,5371682,5371881,chr16,5371715,5371839,5.89,4.23,PSAE
GFP_NFR_fo_1317,plecb,chr16,6622756,6622944,chr16,5467287,5467475,chr16,5467294,5467418,6.41,3.85,PSAE
GFP_NFR_fo_1318,cck,chr16,7091853,7091996,chr16,5936384,5936527,chr16,5936454,5936578,6.14,4.56,PSAE
GFP_NFR_fo_1319,cck,chr16,7092060,7092208,chr16,5936591,5936739,chr16,5936615,5936739,6.82,5,PSAE
GFP_NFR_fo_132,zgc:56493,chr1,40692908,40693066,chr1,39582317,39582475,chr1,39582332,39582456,6.18,3.31,PSAE
GFP_NFR_fo_1320,mboat1,chr16,7642693,7642870,chr16,6488425,6488602,chr16,6488451,6488575,6.29,2.52,PSAE
GFP_NFR_fo_1321,bbs9,chr16,8231236,8231456,chr16,7076968,7077188,chr16,7077038,7077162,6.55,5.41,PSAE
GFP_NFR_fo_1322,prdm1a,chr16,8701926,8702425,chr16,7565180,7565679,chr16,7565313,7565437,7.22,6.32,PSAE
GFP_NFR_fo_1323,stx12l,chr16,8763444,8763778,chr16,7626698,7627032,chr16,7626870,7626994,6.1,4.17,PSAE
GFP_NFR_fo_1324,stx12l,chr16,8784009,8784377,chr16,7647263,7647631,chr16,7647363,7647487,6.93,6.03,PSAE
GFP_NFR_fo_1325,stx12l,chr16,8838249,8838414,chr16,7701503,7701668,chr16,7701547,7701671,6.49,4.09,PSAE
GFP_NFR_fo_1326,cnot10,chr16,8942585,8942868,chr16,7805839,7806122,chr16,7805925,7806049,6.87,5.16,PSAE
GFP_NFR_fo_1327,trim71,chr16,8977578,8977813,chr16,7840832,7841067,chr16,7840871,7840995,7.45,5.28,PSAE
GFP_NFR_fo_1328,trim71,chr16,9010164,9010375,chr16,7873296,7873507,chr16,7873341,7873465,7.55,6.36,PSAE
GFP_NFR_fo_1329,cobl,chr16,9829369,9829553,chr16,8615308,8615492,chr16,8615358,8615482,6.08,3.93,PSAE
GFP_NFR_fo_133,zgc:56493,chr1,40777098,40777281,chr1,39666507,39666690,chr1,39666534,39666658,6.6,5.24,PSAE
GFP_NFR_fo_1330,zgc:195265,chr16,11144013,11144125,chr16,9785072,9785184,chr16,9785043,9785167,5.39,2.96,PSAE
GFP_NFR_fo_1330,zgc:195265,chr16,11144013,11144125,chr16,9785072,9785184,chr16,9785065,9785189,5.65,3.04,PSAE
GFP_NFR_fo_1330,zgc:195265,chr16,11144013,11144125,chr16,9785072,9785184,chr16,9785043,9785167,5.39,2.96,PSAE
GFP_NFR_fo_1330,zgc:195265,chr16,11144013,11144125,chr16,9785072,9785184,chr16,9785065,9785189,5.65,3.04,PSAE
GFP_NFR_fo_1331,grhl2a,chr16,11424260,11424669,chr16,9939310,9939719,chr16,9939466,9939590,7.57,6.28,PSAE
GFP_NFR_fo_1332,ptpn2a,chr16,11669290,11669443,chr16,10184340,10184493,chr16,10184316,10184440,7.27,6.46,PSAE
GFP_NFR_fo_1333,vars,chr16,12032089,12032358,chr16,10531755,10532024,chr16,10531834,10531958,6.64,3.3,PSAE
GFP_NFR_fo_1334,si:ch73-22o12.1,chr16,12221552,12221756,chr16,10721218,10721422,chr16,10721233,10721357,6.52,2.94,PSAE
GFP_NFR_fo_1335,zgc:165409,chr16,12284114,12284273,chr16,10783780,10783939,chr16,10783872,10783996,5.62,0.95,PSAE
GFP_NFR_fo_1335,zgc:165409,chr16,12284114,12284273,chr16,10783780,10783939,chr16,10783917,10784040,5.84,3.5,PSAE
GFP_NFR_fo_1335,zgc:165409,chr16,12284114,12284273,chr16,10783780,10783939,chr16,10783872,10783996,5.62,0.95,PSAE
GFP_NFR_fo_1335,zgc:165409,chr16,12284114,12284273,chr16,10783780,10783939,chr16,10783917,10784040,5.84,3.5,PSAE
GFP_NFR_fo_1336,zgc:165409,chr16,12461176,12461402,chr16,10783820,10784045,chr16,10783872,10783996,5.62,0.95,PSAE
GFP_NFR_fo_1336,zgc:165409,chr16,12461176,12461402,chr16,10783820,10784045,chr16,10783917,10784040,5.84,3.5,PSAE
GFP_NFR_fo_1336,zgc:165409,chr16,12461176,12461402,chr16,10783820,10784045,chr16,10783872,10783996,5.62,0.95,PSAE
GFP_NFR_fo_1336,zgc:165409,chr16,12461176,12461402,chr16,10783820,10784045,chr16,10783917,10784040,5.84,3.5,PSAE
GFP_NFR_fo_1337,rabac1,chr16,12540491,12540664,chr16,10945844,10946017,chr16,10945924,10946048,6.9,5.16,PSAE
GFP_NFR_fo_1338,il11a,chr16,14327554,14327985,chr16,12686119,12686550,chr16,12686289,12686413,7.65,6.49,PSAE
GFP_NFR_fo_1339,zgc:101640,chr16,15175757,15176038,chr16,13534216,13534497,chr16,13534301,13534425,6.57,5.62,PSAE
GFP_NFR_fo_134,maml3,chr1,40843581,40843894,chr1,39732990,39733303,chr1,39733100,39733224,7.11,6.4,PSAE
GFP_NFR_fo_1340,deptor,chr16,16910182,16910447,chr16,14725043,14725308,chr16,14725155,14725279,6.52,5.53,PSAE
GFP_NFR_fo_1341,deptor,chr16,16919132,16919290,chr16,14733993,14734151,chr16,14734034,14734158,6.49,5.07,PSAE
GFP_NFR_fo_1342,deptor,chr16,16919574,16919774,chr16,14734435,14734635,chr16,14734435,14734559,6.96,4.46,PSAE
GFP_NFR_fo_1343,sntb1,chr16,17546654,17546837,chr16,15361224,15361407,chr16,15361282,15361406,5.8,4.02,PSAE
GFP_NFR_fo_1344,nradd,chr16,18432902,18433153,chr16,16475716,16475967,chr16,16475771,16475895,7.02,5.52,PSAE
GFP_NFR_fo_1345,nradd,chr16,18454834,18454998,chr16,16497648,16497812,chr16,16497643,16497767,6.28,3.51,PSAE
GFP_NFR_fo_1346,nradd,chr16,18462777,18463168,chr16,16505591,16505982,chr16,16505659,16505783,6.28,4.57,PSAE
GFP_NFR_fo_1347,nbeal2,chr16,18524750,18525062,chr16,16567690,16568002,chr16,16567799,16567923,6.48,5.33,PSAE
GFP_NFR_fo_1348,nbeal2,chr16,18558419,18558552,chr16,16601359,16601492,chr16,16601383,16601507,6.11,4.65,PSAE
GFP_NFR_fo_1349,kcnj14,chr16,18904394,18904610,chr16,16934717,16934933,chr16,16934762,16934886,6.33,2.84,PSAE
GFP_NFR_fo_135,lrpap1,chr1,41530233,41530414,chr1,40446474,40446655,chr1,40446532,40446656,6.06,4.3,PSAE
GFP_NFR_fo_1350,myh14,chr16,18915083,18915344,chr16,16945406,16945667,chr16,16945416,16945540,6.56,3.98,PSAE
GFP_NFR_fo_1351,myh14,chr16,18918884,18918987,chr16,16949207,16949310,chr16,16949180,16949304,5.54,3.24,PSAE
GFP_NFR_fo_1352,myh14,chr16,18926260,18926450,chr16,16956583,16956773,chr16,16956606,16956730,6.21,4.73,PSAE
GFP_NFR_fo_1353,myh14,chr16,18933692,18933896,chr16,16964015,16964219,chr16,16964068,16964192,6.39,3.78,PSAE
GFP_NFR_fo_1354,si:ch211-120k19.1,chr16,19030630,19030779,chr16,17060953,17061102,chr16,17060937,17061061,5.82,4.71,PSAE
GFP_NFR_fo_1355,plekhg6,chr16,19118217,19118403,chr16,17148540,17148726,chr16,17148576,17148700,6.21,2.97,PSAE
GFP_NFR_fo_1356,zgc:174935,chr16,19776521,19776633,chr16,17806754,17806866,chr16,17806772,17806896,6.16,5.08,PSAE
GFP_NFR_fo_1357,zgc:174935,chr16,19776876,19777058,chr16,17807109,17807291,chr16,17807152,17807276,7.22,6.27,PSAE
GFP_NFR_fo_1358,zgc:174935,chr16,19777679,19777793,chr16,17807912,17808026,chr16,17807963,17808087,6.16,4.49,PSAE
GFP_NFR_fo_1359,zgc:174935,chr16,19777940,19778471,chr16,17808173,17808704,chr16,17808507,17808631,7.87,5.84,PSAE
GFP_NFR_fo_136,dok7,chr1,41619406,41619611,chr1,40535647,40535852,chr1,40535727,40535851,6.78,5.31,PSAE
GFP_NFR_fo_1361,rxrbb,chr16,20456771,20457178,chr20,42170510,42170917,chr20,42170651,42170775,7.64,5.75,PSAE
GFP_NFR_fo_1361,rxrbb,chr16,20456771,20457178,chr20,42170510,42170917,chr20,42170600,42170724,7.31,5.52,PSAE
